Identifier,Institution Name,Owner,Established Since,Address,Phone Number,Email,Website,Status,Condition,Institution Type,License Number,Tax Number,Village,Province Name,City Name,Sectors,Popular Vocationals
938e509c-dfc2-48b1-9928-4604bf3e6599,BLKK AL MUBAROK KEBOGUYANG,MUHAMMAD SYAIROZI,2022,JL KH. FADLIL MUNADJAB BUARAN RT.01 RW .09 KEBOGUYANG JABON SIDOARJO,087853322611,blkkppalmubarok@gmail.com,,published,operational,BLK KOMUNITAS,0504230046956,752807248617000,Keboguyang,JAWA TIMUR,KAB. SIDOARJO,KOMUNIKASI,TEKNOLOGI INFORMASI DAN KOMUNIKASI
fb6c7c31-8ee8-447f-93ab-8fc0704acae3,BLK KOMUNITAS RAUDLATUSSALAM,"RATU SHODFATUL MUNIFAH, S.S., M.PD",2023,KP. KILADOG RT 05 RW 01 DS. KEDUNG DALEM KEC. MAUK KAB. TANGERANG,083812514486,blkkraudlatussalam@gmail.com,,published,new,BLK KOMUNITAS,5321900432,313968745418000,Kedung Dalem,BANTEN,KAB. TANGERANG,KOMUNIKASI,TEKNOLOGI INFORMASI DAN KOMUNIKASI
fbb34b0e-c5c2-4db1-9710-5d074fc830cd,BLK NURUL HIKMAH,IJANG DANI,2023,KP NAGRAK DESA LENGKONGBARANG KEC CIKATOMAS KABUPATEN TASIKMALAYA PROVINSI JAWA BARAT 46193,082317474245,blknurulhikmah@gmail.com,-,published,operational,BLK KOMUNITAS,15042300250870001,404314601425000,Lengkongbarang,JAWA BARAT,KAB. TASIKMALAYA,KOMUNIKASI,TEKNOLOGI INFORMASI DAN KOMUNIKASI
ec0f6aa1-b157-4781-ac43-4cc872103d01,BLKK AL IKHLASH PURBOYO,ACH.ZAINUDDIN,2022,JL . BELIMBING DSN.WRINGINPITU DS. BAKALAN RT 003 RW 002 KEC.BALONGBENDO KAB.SIDOARJO,0318985382,blkkalikhlashpurboyo@gmail.com,-,published,operational,BLK KOMUNITAS,Surat Pernyataan,637505074603000,Singkalan,JAWA TIMUR,KAB. SIDOARJO,KOMUNIKASI,TEKNOLOGI INFORMASI DAN KOMUNIKASI
b6a4e31b-40fb-4c6a-bb88-900e6bf7391f,BLKK YAYASAN AL-KAUTSAR 561,ZIDNI MUBAROK,2021,DSN CIRAGEUM  DES.CIAMPANAN CINEAM TASIKMALAYA,082295082800,hherdiaman@gmai.com,http://www.alkautsar561.or.id,published,new,BLK KOMUNITAS,001/S.Pernytn/Yay.Ak561/V/2023,313732422425000,Madiasari,JAWA BARAT,KAB. TASIKMALAYA,PERTANIAN,"PROCESSING, AGRIBISNIS"
045cef98-62e7-4036-816b-f256993e466d,BLKK PP BAHRUL ULUM KEDIRI,"MOCH. RIYADH AUWIBI, S.S., M. PD.",2022,JL. KLAMPISAN DSN. KLAMPISAN DS. KLAMPISAN KEC. KANDANGAN KAB. KEDIRI,085790442577,rauwibi@gmail.com,,published,operational,BLK KOMUNITAS,3003230001433,404352478655000,Jerukwangi,JAWA TIMUR,KAB. KEDIRI,"PERTANIAN, PERKEBUNAN, KONSTRUKSI",BANGUNAN
098a9981-98b2-4d13-bd88-01afd25fc50e,BLK  KOMUNITAS DARUL FALAH,KH. ABD. BARI. AK,2022,DUSUN  BESUK RT 02 RW 11 DESA WIROWONGSO KECAMATAN AJUNG KABUPATEN JEMBER PROPINSI JAWA TIMUR,(+62) 821-3295-055,hendriyanto123456@gmail.com,,published,new,BLK KOMUNITAS,2402220045233,400114492626000,Wirowongso,JAWA TIMUR,KAB. JEMBER,PERTANIAN,PERTANIAN
806bad4a-7ea5-4d2a-9c72-a2f70a12098d,BLK KOMUNITAS EMPU BARADAH,"MURSALIM, M.PD",2022,JL. SUPARYONO TENGAH RT 02 RW 01 KEL. BAJANG KEC. TALUN KAB. BLITAR JATIM,081335722584,blkkyppeb@gmail.com,,published,operational,BLK KOMUNITAS,2109220029399,404218158653000,Bendosewu,JAWA TIMUR,KAB. BLITAR,KONSTRUKSI,INDUSTRI KREATIF
bcbc47ee-d6a6-4811-9928-d43e20cd7190,KOMUNITAS SENI JATISWARA INDONESIA,JOKO SUSILO,2022,"JALAN RAYA BROMO - TOSARI, DSN. KALITEJA LOR, DESA KANDANGAN, KECAMATAN TOSARI - KABUPATEN PASURUAN",081231551123,jatiswara.id@gmail.com,-,published,operational,BLK KOMUNITAS,0806230058283,416312122616000,Kandangan,JAWA TIMUR,KAB. PASURUAN,"KOMUNIKASI, JASA",INDUSTRI KREATIF
1c0ad568-c644-4c77-8ffd-6716e0b78578,BLKK DARUL MA'ARIF CIKEDUNG,AZHAR FAHMI,2022,BLOK CIKEDUNG RT 003 RW 006 DESA MAJA UTARA KECAMATAN MAJA KABUPATEN MAJALENGKA,082320309545,blkkdarulmaarifcikedung@gmail.com,www.yayasandarulmaarifcikedung.com,published,new,BLK KOMUNITAS,110 Tahun 2023,405597485438000,Maja Utara,JAWA BARAT,KAB. MAJALENGKA,"PERDAGANGAN, JASA",GARMEN APPAREL
a187f581-fd65-4cd8-97ed-1fe70a341fa2,BLKK PONDOK PENDAWA,"NADWY FAHLEVI ABROR, S.TP",2022,JALAN RAYA PARUNG KP. HAMBULU RT 00. 002 RW. 007 DESA PODOK UDIK KEC. KEMANG KAB. BOGOR PROV. JABAR,082229054004,blkkpondokpendawa@gmail.com,blkkpondokpendawa@gmail.com,published,new,BLK KOMUNITAS,006229,404226763403000,Pondok Udik,JAWA BARAT,KAB. BOGOR,PERDAGANGAN,TATA BOGA
604aa40f-87f0-4502-833c-7d96b9de4e3d,BLK KOMUNITAS AL-MANSHUURIYYAH,CECEP SAEPUDIN,2023,KP. KALAPANUNGGAL RT 17 RW 03 DES. KADUNUNGGAL KEC. KALAPANUNGGAL KAB. SUKABUMI,081646913394,blkalmanshuriyyah23@gmail.com,,published,operational,BLK KOMUNITAS,500.15.4.2/952 -Lattas/2023,313109639405000,Kadununggal,JAWA BARAT,KAB. SUKABUMI,KOMUNIKASI,TEKNOLOGI INFORMASI DAN KOMUNIKASI
c125371a-e6a1-44aa-b1c5-1014d18903d0,BLKK YAYASAN AL-IN'AM,SAIFULLAH,2022,"DUSUN BUABU, RT/RW 003/003, DESA BANJAR TIMUR, KECAMATAN GAPURA, KABUPATEN SUMENEP, PROVINSI JAWA TIMUR, INDONESIA",087838800935,blkkyasalam@gmail.com,,published,new,BLK KOMUNITAS,1512210023745,404261083608000,Banjar Timur,JAWA TIMUR,KAB. SUMENEP,JASA,TEKNIK OTOMOTIF
d356c614-3bbd-4770-92d8-8049744fb061,BLKK DARUL ILMI KEBONAGUNG,ACHMAD FAISOL,2022,DESA KEBONAGUNG RT. 16 RW. 05 KECAMATAN SUKODONO KABUPATEN SIDOARJO PROVINSI JAWA TIMUR,082331316623,darulilmiblk@gmail.com,,published,new,BLK KOMUNITAS,560/1503/438.5.7/2023,409582350603000,Kebonagung,JAWA TIMUR,KAB. SIDOARJO,JASA,TEKNOLOGI INFORMASI DAN KOMUNIKASI
011c4e33-a97c-4452-9131-d759c2c19589,BLKK SUNAN KALIJOGO,M IMAM NURUL ZUHDA,2022,DUSUN JATIPANDAK RT.011/RW.003 DESA JATIDUWUR KEC.KESAMBEN KAB.JOMBANG JAWA TIMUR,083857354189,blkksunankalijogo897@gmail.com,,published,operational,BLK KOMUNITAS,SURAT PERNYATAAN,404030298649000,Jatiduwur,JAWA TIMUR,KAB. JOMBANG,PERDAGANGAN,TEKNOLOGI INFORMASI DAN KOMUNIKASI
1c4f90c6-e5f0-498c-899c-7f61bace5cba,LPK AL GUNNAH,WAWAN GUNAWAN,2023,JL BALI RT 62 RW 11 DESA KINCANG WERTAN KEC JIWAN KAB. MADIUN,085280319530,gunnahsejahtera@gmail.com,https://algunnah.wordpress.com/,published,operational,LPK SWASTA,06032300708960004,401013750621000,Kincang Wetan,JAWA TIMUR,KAB. MADIUN,"PERTANIAN, PERIKANAN, JASA",BAHASA JEPANG
1cfdfb1c-3e8f-4cd0-b16c-3516f8200d00,BLKK YAYASAN TANWIRUL HUDA NANGORAK,BUBUN AKHMAD BURHANUDIN,2022,KP. BABAKAN NANGORAK RT.05 RW.01 DESA SUKAMULYA KEC. SUKARESMI KAB. GARUT,085282791632,blktanwirulhuda@gmail.com,,published,operational,BLK KOMUNITAS,12032300010380002,860292556443000,Sukaresmi,JAWA BARAT,KAB. GARUT,KOMUNIKASI,TEKNOLOGI INFORMASI DAN KOMUNIKASI
ec335db9-3d42-4796-a3ef-63d08fc54e29,BLKK PP DARUL IMAN,ATIATUR,2022,DUSUN JUAJIH DESA MAPPER KECAMATAN PROPPO KABUPATEN PAMEKASAN PROVINSI JAWA TIMUR,085233337707,fathorslowly86@gmail.com,,published,operational,BLK KOMUNITAS,007/SKT/III/2023,739019768608000,Mapper,JAWA TIMUR,KAB. PAMEKASAN,PERDAGANGAN,TEKNOLOGI INFORMASI DAN KOMUNIKASI
c7e11e0e-9014-454a-8dca-aad8abe7ad6d,BLKK AN NOR MIFTAHUL ULUM SUMBER SOKON,ARIF,2022,SUMBER SOKON DESA LESONG LAOK KEC. BATUMARMAR,081913636165,blkkannorsumbersokon@gmail.com,,published,operational,BLK KOMUNITAS,5/SKT/BLKK/III/2023,030204085608000,Lesong Daja,JAWA TIMUR,KAB. PAMEKASAN,PERIKANAN,TEKNOLOGI INFORMASI DAN KOMUNIKASI
399116dc-9e37-4d1c-83a8-a7b6d4f54ec2,BLK KOMUNITAS YAYASAN PENDIDIKAN AL HUDA REJOSLAMET,AHMAD FATHONI,2022,BANJARSARI REJOSLAMET MOJOWARNO JOMBANG RT :001 RW:003,081554666103,blkkalhuda2022@gmail.com,,published,operational,BLK KOMUNITAS,3108220035855 / 31082200358550001 ( Izin sudah terbit dan terverifikasi ),404183196649000,Rejoslamet,JAWA TIMUR,KAB. JOMBANG,"KOMUNIKASI, JASA",TEKNOLOGI INFORMASI DAN KOMUNIKASI
9653fef8-8c1f-4bf0-964f-042d7ac7d6e9,BLKK AN NASYIIN,ACHMAD JUFRI,2022,"DUSUN PANCOR, DESA GRUJUGAN, KECAMATAN LARANGAN, KABUPATEN PAMEKASAN, PROVINSI JAWA TIMUR",087758670782,blkkannasyiin@gmail.com,,published,operational,BLK KOMUNITAS,188/43/432.315/2023,404984288608000,Grujugan,JAWA TIMUR,KAB. PAMEKASAN,"JASA, KOMUNIKASI",TEKNOLOGI INFORMASI DAN KOMUNIKASI
c0e3a664-f78b-463c-bc91-a8af18b544e3,BLKK NURUL JAMI' AL KAUTSAR,"HJ. RUSSYAMSIYAH, S.AG",2022,"JL. RAYA DESA MANYAR, KEC. SEKARAN, KABUPATEN LAMONGAN JAWA TIMUR, KODE POS 62261",085794431700,blkkalkautsar1@gmail.com,,published,new,BLK KOMUNITAS,2703230062417,401011176645000,Manyar,JAWA TIMUR,KAB. LAMONGAN,PERTANIAN,TEKNOLOGI INFORMASI DAN KOMUNIKASI
27972153-0461-449e-a4fc-9eaf54d34062,MIFTAHUL ULUM,HUDIANA BURHANUDIN,2022,JALAN KARTINI RT.006 RW.002 SUKOREJO TAMBAKREJO BOJONEGORO,085235688919,hudianaburhanudin@gmail.com,,published,operational,BLK KOMUNITAS,A/PP.MIMU/26/III/2023,401932538601000,Sukorejo,JAWA TIMUR,KAB. BOJONEGORO,JASA,TEKNOLOGI INFORMASI DAN KOMUNIKASI
b45011c9-ad6e-4ee5-b735-0e98c4b3049c,BLKK DAARUN NAJAH AHMAD YANI,"MUSTAJIB JUNAIDI A, S.PD",2022,DS. SUKORAME RT.03 RW.01 KEC. SUKORAME KAB. LAMONGAN JAWA TIMUR,085234028813,blkkdaarunnajahahmadyani@gmail.com,0,published,operational,BLK KOMUNITAS,13052300200220001,408907228645000,Sukorame,JAWA TIMUR,KAB. LAMONGAN,"PERTANIAN, JASA",TEKNOLOGI INFORMASI DAN KOMUNIKASI
057dc7dc-03bc-4be7-97b1-47e70f8ae1da,BLK KOMUNITAS SALAFIYAH SYAFIIYAH,MOH. GHUFRON,2022,DUSUN BELTOK DESA LARANGAN BADUNG KECAMATAN PALENGAAN KABUPATEN PAMEKASAN PROVINSI JAWA TIMUR,+62 823-3730-6450,Salafiyahsyafiiyah8@gmail.com,,published,operational,BLK KOMUNITAS,2109230069336,429401680608000,Akkor,JAWA TIMUR,KAB. PAMEKASAN,PERDAGANGAN,GARMEN APPAREL
cc82c299-9cad-4b06-804f-b6db4f27a1c3,BLK KOMUNITAS AS SYAFIIYAH,HOLILI,2023,"JL RAYA MASJID AL HIDAYAH DUSUN BELTOK 
DESA LARANGAN BADUNG KACAMATAN PALENGAAN KABUPATEN PAMEKASAN",+62 852-3671-5571,ppasysyafiiyah9@gmail.com,,published,operational,BLK KOMUNITAS,2009230017157,740309471608003,Larangan Badung,JAWA TIMUR,KAB. PAMEKASAN,PERDAGANGAN,GARMEN APPAREL
da29c631-2b6e-4e10-bd94-6a5ed9ac30fc,BLKK AGROINDUSTRI MATHLABUL HIDAYAH NURSALAM,JAJANG NURUL AZIZ,2022,JL. RAYA CIGALONTANG KM 03 KP. CIBEUREUM DESA NANGGERANG KECAMATAN SINGAPARNA KABUPATEN TASIKMALAYA,081211689607,blkk.mahidanusa@gmail.com,,published,new,BLK KOMUNITAS,AHU-3471.AH.01.04 Tahun 2012,403839939425000,Nangerang,JAWA BARAT,KAB. TASIKMALAYA,PERTANIAN,PERTANIAN
804d0f10-7753-4ef7-a819-4d6d3ceba651,BLKK YASRIB MEDIA,AHMAD ROZIEN MAHDY,2022,"JL. EMPU KELLENG, DUSUN GAGAH, DESA GAGAH, KECAMATAN KADUR, KABUPATEN PAMEKASAN",082257600463,blkkyasribmedia@gmail.com,,published,new,BLK KOMUNITAS,188/33/432.315/2023,969587005608000,Kadur,JAWA TIMUR,KAB. PAMEKASAN,"KOMUNIKASI, JASA",TEKNOLOGI INFORMASI DAN KOMUNIKASI
c19001bc-0519-4d50-b098-79c5eceb2692,NURUL HIDAYAH,MOHAMMAD SUBHAN MAHRUSY,2023,"KOMPLEK MASJID NURUL HIDAYAH, DUSUN LEMBUNG UTARA, RT: 008, RW:004, DESA LEMBUNG, KECAMATAN GALIS, KABUPATEN PAMEKASAN",081234241373,blkknurulhidayah500@gmail.com,,published,operational,BLK KOMUNITAS,188/36/432.315/2023,030201123608001,Lembung,JAWA TIMUR,KAB. PAMEKASAN,KOMUNIKASI,TEKNOLOGI INFORMASI DAN KOMUNIKASI
fcf3a270-745f-4c52-bf66-d631d5cbcad8,BLKK PON PES ALAMATUS SA’ADAH,MAKKI,2022,JL RAYA ALAMATUS SA’ADAH DESA. DALEMAN KEC. KEDUNGDUNG KAB. SAMPANG,081805320604,blk.pp.alamatus.saadah@gmail.com,,published,operational,BLK KOMUNITAS,2703230051191,406253922644000,Daleman,JAWA TIMUR,KAB. SAMPANG,"JASA, KOMUNIKASI, PERDAGANGAN",TEKNOLOGI INFORMASI DAN KOMUNIKASI
0a36f77e-cbc4-4efd-b7ef-be0465e0d7ac,BLK KOMUNITAS AL-MUKHLISIN,"ENDANG SUKARMAN, S.AG",2022,"KP. KEBON KAWUNG RT 02 RW 04, DESA NANGGERANG, KECAMATAN CICURUG, KABUPATEN SUKABUMI, PROVINSI JAWA BARAT",081323999267,blkkalmukhlisinccr@gmail.com,,published,operational,BLK KOMUNITAS,PM.05.01/941/DPMPTSP/2023,444198170405000,Nanggerang,JAWA BARAT,KAB. SUKABUMI,KOMUNIKASI,BAHASA INGGRIS
1b276e0e-c0ee-43bb-b869-7cccb14608e1,BLKK MWCNU MOJOAGUNG,EKO HARIANTO,2022,DUSUN KARANGMENJANGAN DESA KARANGWINONGAN MOJOAGUNG JOMBANG,085648787992,blkkmwcnumojoagung@gmail.com,www.blkkmwcnumojoagung.blogspot.com,published,operational,BLK KOMUNITAS,surat pernyataan,608396875649000,Karangwinongan,JAWA TIMUR,KAB. JOMBANG,PERTANIAN,PERTANIAN
8cd059cc-798b-4bd1-b7f4-f5dc11718e01,BLK KOMUNITAS SRINAGAR,"BASROH RAMNDANSYAH, S.E.",2023,JL SINAGAR RT03 RW04 DESA NAGRAK UTARA KECAMATAN NAGRAK KABUPATEN SUKABUMI,0859106988748,blkksrinagar@gmail.com,,published,new,BLK KOMUNITAS,PM.05.01/1175/DPMPTSP/2023,398290957405000,Nagrak Utara,JAWA BARAT,KAB. SUKABUMI,"PERTANIAN, PERKEBUNAN, PETERNAKAN",PROCESSING
13e97975-819b-4abc-8dd4-b0591b1f3223,BLK NURUL IHSAN,ACH GHAZALI,2022,DUSUN TALEBER DAJAH DESA PASANGGAR KEC. PEGANTENAN KAB. PAMEKASAN,+62 817-0332-5361,achgazali361@gmail.com,,published,operational,BLK KOMUNITAS,188/40/432.315/2023,403403546608000,Palesanggar,JAWA TIMUR,KAB. PAMEKASAN,"KOMUNIKASI, PERDAGANGAN",GARMEN APPAREL
5027715c-548f-444c-8f28-6cce8ed368ff,YAYASAN AL IJABAH BLITARAN,MARIADI NUR AMALI,2022,"DSB MLATEN, DS BLITARAN, KEC SUKOMORO, KAB NGANJUK",081217019096,hamalatulquranalijabah07@gmail.com,,published,new,BLK KOMUNITAS,AHU-AH.01.06-0028274,941679417655000,Sokomoro,JAWA TIMUR,KAB. NGANJUK,PERTANIAN,PERTANIAN
c801647a-b766-418a-8f71-e05840b8d472,BLKK AL MUNIROH,MUHAMMAD KURDI,2022,JL. SUMBER SUCI PANGKAHWETAN UJUNGPANGKAH GRESIK JAWA TIMUR,0898399497,suwandy555@gmail.com,https://almuniroh.com/,published,new,BLK KOMUNITAS,01/BLKK.AM/141281/III/2023,403474257642000,Pangkahwetan,JAWA TIMUR,KAB. GRESIK,"KOMUNIKASI, JASA",TEKNOLOGI INFORMASI DAN KOMUNIKASI
c9956359-13da-49e6-9af7-067368521798,BLKK AL MUBAROK,MUHANDOYO,2023,"DUSUN DODOL RT05 RW 04, DESA KLODAN, KEC. NGETOS, KAB. NGANJUK, JAWA TIMUR
KODE POS 64474, HP 0857 3664 9653",085330393549,almubarokblkk@gmail.com,,published,operational,BLK KOMUNITAS,560/054/sk/411.311/2023,403686538655500,Klodan,JAWA TIMUR,KAB. NGANJUK,INDUSTRI PENGOLAHAN (MANUFAKTUR),GARMEN APPAREL
9ba7c146-35ad-4f62-95cb-2571a1389f55,AL MUBAROK,"SHOFIYAH, S.PD.I",2022,JL PROTOKOL NO.01 RT 011 RW 003  DESA GLATIK KEC. UJUNGPANGKAH KAB. GRESIK JAWA TIMUR 61154,081231656297,almubarok3yayasan@gmail.com,-,published,operational,BLK KOMUNITAS,01,747466803612000,Cangaan,JAWA TIMUR,KAB. GRESIK,"PERDAGANGAN, PERKEBUNAN, PERTANIAN, PETERNAKAN",TEKNOLOGI INFORMASI DAN KOMUNIKASI
f02c94f9-6307-4c91-9a08-b05edbca5a80,MIFTAHUL ILHAM ASSALAFIYYAH,"ENCEP NASIR,S.H",2022,KP. CIBUAH RT 01/08 DESA PANYADAP KECAMATAN SOLOKANJERUK KABUPATEN BANDUNG PROVINSI JAWA BARAT,+628562213665,miftahulilham.asfi@gmail.com,,published,new,BLK KOMUNITAS,17022300379130001,926938895444000,Panyadap,JAWA BARAT,KAB. BANDUNG,INDUSTRI PENGOLAHAN (MANUFAKTUR),TATA BUSANA
56342af8-99f5-4a3b-87b9-c6428b0a77fd,BLKK YAYASAN AL HIDAYAH KESAMBEN,SUPRAPTO,2022,JL. RAYA NO 18 KESAMBEN PLUMPANG TUBAN JATIM KODE POS 62382 RT 1 RW 4 DSN KESAMBEN BARAT DESA KESAMBEN KECAMATAN PLUMPANG KABUPATEN TUBAN,081325278789,blkyasalhidayah@gmail.com,,published,operational,BLK KOMUNITAS,Y.A.05/PH.30/YA.A.I/III/2023,404128837648000,Kesamben,JAWA TIMUR,KAB. TUBAN,KOMUNIKASI,TEKNOLOGI INFORMASI DAN KOMUNIKASI
5712ed0f-a6b4-4aed-bcb6-1a85ddde93ac,BLK KOMUNITAS PONPES AL KAHFI,EMAN SULAIMAN,2023,BLOK KARANGANYAR RT 03 RW 05 DESA GUMULUNG LEBAK KECAMATAN GREGED KABUPATEN CIREBON PROVINSI JAWA BARAT KODE POS 45181,081996271577,blkkponpesalkahfi.sbd@gmail.com,,published,new,BLK KOMUNITAS,28022300102960001,958380685455000,Gumulung Lebak,JAWA BARAT,KAB. CIREBON,"PERKEBUNAN, PERTANIAN",PROCESSING
72e97b3c-bb90-4655-8774-7633e37f00f3,BLK KOMUNITAS PONDOK PESANTREN BALONGGADING,MUNIDZOM SOETIKGIYOTO,2022,DSN. BALONGGADING DS. SEPANYUL RT/RW 04/02 KEC. GUDO KAB. JOMBANG,081283119258,blkk.balonggading@gmail.com,,published,new,BLK KOMUNITAS,09022300105390004,406735720649000,Sepanyul,JAWA TIMUR,KAB. JOMBANG,INDUSTRI PENGOLAHAN (MANUFAKTUR),TEKNIK OTOMOTIF
9b6df4a1-3a31-4fa8-8a63-111027bcf9f8,BLK KOMUNITAS PONDOK PESANTREN AL-ABIDAH,"AGUS UMAR FARUQ, SE.",2022,"DUSUN KERAJAN RT004/RRRW002,DESA TANGGIR, KECAMATAN SINGGAHAN, KABUPATEN TUBAN, PROVINSI JAWA TIMUR",085755469931,blkalabidah@gmail.com,www.blkalabidah.com,published,operational,BLK KOMUNITAS,22032300344770001,601803182648000,Tanggir,JAWA TIMUR,KAB. TUBAN,JASA,TEKNOLOGI INFORMASI DAN KOMUNIKASI
dcb1ed6e-fef9-4ae4-b166-b4578d6a9921,BLKK YAYASAN MIFTAHUL HIDAYAH BENDUNGAN,MUHAMMAD IQBAL SYAHID,2022,KP.BENDUNGAN RT 06 RW 01 DESA PADAKEMBANG KECAMATAN PADAKEMBANG KABUPATEN TASIKMALAYA,082120051080,blkbendungan@gmail.com,,published,operational,BLK KOMUNITAS,14122200406870001,403743966425000,Padakembang,JAWA BARAT,KAB. TASIKMALAYA,"PERIKANAN, PETERNAKAN, PERKEBUNAN","TATA BUSANA, GARMEN APPAREL"
1c0c88f5-c72d-41cd-902b-d4934423a64f,BLK KOMUNITAS PONDOK PESANTREN IBNU CHOLIL,HUSNAN,2023,JL. HALIM PERDANA KUSUMA,081931031030,blk.komunitas.ppibnucholil@gmail.com,,published,new,BLK KOMUNITAS,510335260015,703768325644001,Mlajah,JAWA TIMUR,KAB. BANGKALAN,"PERTANIAN, PERIKANAN, JASA",TEKNIK OTOMOTIF
6cd5df00-fc70-468c-ae81-cc2522b8deff,BLK KOMUNITAS YAYASAN HIDAYATUL FALAH KEDIRI,AHMAD AZIZ SETIAWAN,2022,JL. TEGALAN DUSUN TAWANGREJO RT 01 RW 01 DESA REMBANGKEPUH KECAMATAN NGADILUWIH KABUPATEN KEDIRI PROPINSI JAWA TIMUR,085235300059,blkkhidayatulfalahkediri@gmail.com,,published,new,BLK KOMUNITAS,23032300108390001,935617886655000,Rembangkepuh,JAWA TIMUR,KAB. KEDIRI,JASA,TEKNOLOGI INFORMASI DAN KOMUNIKASI
ecb3c630-7063-4bd6-ab15-dfdc6147dcdb,BLKK MULTIMEDIA AMUMARTA,"IBNUS-SAKAN AL-FAISHAL, M.SC.",2023,"DUSUN JEJERAN 1, KALURAHAN WONOKROMO, KECAMATAN PLERET, KABUPATEN BANTUL, PROVINSI DAERAH ISTIMEWA YOGYAKARTA. 55791",085602833991,blkkamumarta@gmail.com,blkkamumartaid.wordpress.com/#,published,operational,BLK KOMUNITAS,04012300373990001,531897635543000,Wonokromo,DAERAH ISTIMEWA YOGYAKARTA,KAB. BANTUL,JASA,TEKNOLOGI INFORMASI DAN KOMUNIKASI
ca2f3ac2-98a2-4d9c-a279-32d7e30726f0,BLKK YAYASAN PERMAHISA,HERU PRASETYO,2022,DSN. MORSABE GLAGGA AROSBAYA BANGKALAN,085706656214,blkkyayasanpermahisa@gmail.com,,published,new,BLK KOMUNITAS,3001220018791,406238774644000,Glagga,JAWA TIMUR,KAB. BANGKALAN,PERTANIAN,TEKNOLOGI INFORMASI DAN KOMUNIKASI
e9508b0d-af69-4f3d-a04d-e8962002c45a,BLKK BAHRUL ULUM KEBONDALEM,"M. SYAIFUDDIN ZUHRI, S.PD.",2022,JL. SIROTUR ROHGIBIN RT 002 RW 002 DSN. PLOSOREJO DS. KEBONDALEM KEC. BARENG KAB JOMBANG PROVINSI JAWA TIMUR,085735056952,blkkomunitasbu13@gmail.com,,published,operational,BLK KOMUNITAS,04122300722070001,403358427649000,Kebondalem,JAWA TIMUR,KAB. JOMBANG,KOMUNIKASI,TEKNOLOGI INFORMASI DAN KOMUNIKASI
2a293df7-bfa1-4d2b-9c93-2847c09dd197,BLKK AL HIKMAH JETIS MOJOKERTO,UMI MASRUROH,2022,"JALAN RAYA SIDODUWE RT. 001/RW. 001 DESA SIDOREJO, KEC. JETIS, KAB. MOJOKERTO",08113027773,yayasanalhikmahjetis@gmail,,published,new,BLK KOMUNITAS,02200063923720004,942832791602001,Sidorejo,JAWA TIMUR,KAB. MOJOKERTO,JASA,GARMEN APPAREL
1088b8e1-54d8-4e8b-ae25-e59625c705c0,BLKK ASH SHOLIHUDDIN,"AGAN ANANTA, S.E., M.E.",2022,JALAN PESANTREN 72 RT 21 RW 03 DUSUN SUMBERTANGKEP DESA SUMBERSUKO KECAMATAN DAMPIT KABUPATEN MALANG JAWA TIMUR,081335235736,blkkashsholihuddin@gmail.com,,published,new,BLK KOMUNITAS,1303230000769,401636895654000,Sumbersuko,JAWA TIMUR,KAB. MALANG,"PERTANIAN, PERKEBUNAN",TEKNOLOGI INFORMASI DAN KOMUNIKASI
0c6b1331-ccbb-49e0-b636-7e1c7acf6d67,BLKK MAMBUL ULUM MALANG,ALI USMAN,2023,"TUNJUNGSARI RT 26/ RW 06 DESA BANTUR, KECAMATAN BANTUR, KABUPATEN MALANG",085755091472,mambaululumblk86@gmail.com,http://mambaululumbantur.com,published,operational,BLK KOMUNITAS,2702230035449,317828416654002,Bantur,JAWA TIMUR,KAB. MALANG,JASA,TEKNIK OTOMOTIF
20618e1f-665f-433e-9b40-f020a29459c6,BLKK AL-MAJIDI,"MOH. ALI FAHMI, MM",2022,DUSUN BANYUKAPAH RT/RW 0/0 DESA BANYUKAPAH,087754313209,afahmi884@gmail.com,,published,new,BLK KOMUNITAS,560\127\434.217\KEP\III\2023,754750859644000,Kedungdung,JAWA TIMUR,KAB. SAMPANG,KOMUNIKASI,TEKNOLOGI INFORMASI DAN KOMUNIKASI
ab9d68f7-dfba-473b-98c5-aed2b29797b9,BLKK  BAHRUL ULUM PUJON,MUFIDUL KHOIR,2022,JL DIPONEGORO NO 01,085233322334,mufidsmkma@gmail.com,,published,operational,BLK KOMUNITAS,1501220016983,024807380657000,Bendosari,JAWA TIMUR,KAB. MALANG,PERTANIAN,TEKNIK OTOMOTIF
99867f8d-7571-4185-8eca-6f9a8a7a9457,BLKK  AL HIDAYAH SUMBERTOWO GROGOL,MUHAMAD IQBAL,2022,DUSUN SUMBERTOWO RT 01 RW 03 SONOREJO KECAMATAN GROGOL KABUPATEN KEDIRI,085655943263,ypialhidayah379@gmail.com,-,published,operational,BLK KOMUNITAS,22022301175680001,394666424655000,Sonorejo,JAWA TIMUR,KAB. KEDIRI,JASA,REFRIGERATION
f13b0594-c0f9-4cc0-b1ac-b31c2e5de571,BLKK HIDAYATUT THOLIBIN,MUH. MASNGADI,2022,JL. KYAI MARSYAM NO. 28 DSN. JATISARI DS. KRENCENG KEC. KEPUNG KAB. KEDIRI,085707114047,blkkppht@gmail.com,-,published,new,BLK KOMUNITAS,15072302206510001,395448657655000,Krenceng,JAWA TIMUR,KAB. KEDIRI,JASA,"BISNIS DAN MANAJEMEN, TEKNOLOGI INFORMASI DAN KOMUNIKASI"
